,Transaction ID,1,1-prox,2,2-prox,3,3-prox,4,4-prox,5,5-prox,6,6-prox,7,7-prox,8,8-prox,9,9-prox,10,10-prox
25,26,217,0.9990377444514738,313,0.9931526029753351,271,0.9915485174966474,230,0.9900396627697539,92,0.9892762146860823,314,0.9867192100206392,207,0.9834707908676598,297,0.9688809542305524,514,0.9683234013863808,120,0.9663568479726755
26,27,304,0.9904577005971695,338,0.9879779638411246,458,0.9814011469136312,472,0.9743661842475847,292,0.9707980875847197,393,0.9701834345209747,399,0.9632826599109798,402,0.9573965775237163,164,0.9486255756286728,449,0.9445722507974201
27,28,141,0.9980875699997924,389,0.9924645019907081,247,0.9799189120683229,409,0.9797793230539563,452,0.9674954633483128,412,0.962355634911738,10,0.9582029010258564,396,0.9576036327031581,468,0.9476099857207732,403,0.9201010083372907
28,29,373,0.8745896029760194,507,0.8709537390010044,235,0.8676432393122873,327,0.8664683044138235,170,0.8648087862043092,339,0.863988006590227,109,0.859672677616421,475,0.8554555968056203,286,0.8527035255638081,201,0.8483102903987715
29,30,421,0.610760588514769,418,0.6105525137118751,505,0.5895709744323439,127,0.5850542915636217,277,0.5612100707825362,4,0.5427374174320239,293,0.4987628346795784,20,0.49702676726424533,407,0.49691098671571504,272,0.4947068094588891
30,31,377,0.9867642203924061,1,0.9745341192930457,258,0.9460484413024743,333,0.9376251273644193,196,0.9271496031799016,149,0.925874994765179,28,0.8748966556078979,487,0.87320568835568,379,0.8731239489502304,295,0.8731188674453355
31,32,11,0.9981237456860078,514,0.9821601988782653,437,0.9779608237010902,379,0.9750081578490345,230,0.973619485737474,9,0.9672912237961249,476,0.9668686776280665,217,0.9646236456056191,26,0.9636771173239067,313,0.9627142924426517
32,33,69,0.9452631836049906,463,0.867566742960142,493,0.8628976813870419,461,0.8586860380603748,322,0.8447967617313983,315,0.8400685880867893,12,0.834855555858204,321,0.8318653637388622,246,0.7947929615385732,275,0.7492398150168732
33,34,133,0.9969963516432009,383,0.9808658662284409,40,0.9807030462746869,21,0.9797641179467048,394,0.9774548695489274,146,0.9731879966435979,87,0.9672960435345543,391,0.9652522775774721,16,0.9606050521280718,268,0.9527173409142946
34,35,235,0.9718731553458378,286,0.9655163772666189,300,0.8683544643963568,400,0.8611751606250362,224,0.8591389257635916,109,0.85558230393542,327,0.8538034146600295,507,0.8496980456252774,29,0.8456615589159612,373,0.8452654057584574
35,36,91,0.9778697286027194,124,0.9753632915508595,59,0.9705319498645288,6,0.9625392582816006,293,0.9582971792525043,300,0.9489673225487912,84,0.9430864158729955,506,0.9221328881825319,193,0.8572798780254841,423,0.8455705591910447
36,37,269,0.9779904089156762,376,0.9739433568039009,346,0.9732736175060357,61,0.9561992259152166,451,0.9513682422972393,340,0.928583263038384,79,0.8669065623764147,78,0.8652982633934501,119,0.858128016021018,158,0.8542014415640458
37,38,103,0.8574167505634324,219,0.8548203961706609,347,0.8531223822221006,283,0.8523143088938325,337,0.8464410542242898,252,0.8419252681783953,82,0.8401919096059212,280,0.8365932368205438,144,0.8345137685769846,318,0.7427341676759316
38,39,430,0.9528786056888187,193,0.9243589331959193,326,0.8726241227778295,142,0.8723501241957556,281,0.8713733973519793,179,0.8713491544688339,434,0.8693332929544324,465,0.8685601937835281,228,0.8679951018014128,300,0.8661105249796945
39,40,21,0.998970801761673,394,0.9964395389250731,146,0.9907761023671204,133,0.983510713714011,391,0.9830637723348417,383,0.9827106284623847,34,0.9807030462746869,87,0.9694385407706745,268,0.9693237089596012,117,0.9690074363575695
40,41,70,0.9523239909448349,145,0.8257372836942296,445,0.8233980328410586,267,0.8053877610381098,44,0.7942214537761287,328,0.7862123397163815,95,0.7382472273875432,365,0.703063718344076,119,0.7007555680973427,14,0.6999063075897394
41,42,509,0.959202757149813,46,0.8713563667213943,294,0.8642588082171697,17,0.8596064590258713,219,0.8466845762964648,289,0.833187480551689,439,0.8234792127767158,199,0.8090993630491332,223,0.7486192816551742,279,0.7428510398771524
42,43,460,0.9821926442217317,436,0.9791993772800905,343,0.9737395336984319,471,0.9704792302985447,272,0.959131213379893,179,0.8749574967487045,275,0.8745721210603006,323,0.867540931818418,174,0.8658649763234985,417,0.8637351418407444
43,44,267,0.9842676827012078,145,0.9653119690498337,328,0.8661462772693118,240,0.8640542658807485,209,0.8509335207565187,481,0.8506965177843769,445,0.8408294228412933,70,0.837606929337215,49,0.8246942269315154,219,0.8231894375756128
44,45,413,0.8352188497980662,185,0.8271777583016313,298,0.8192811393463172,178,0.8003092336795805,174,0.738040064018646,283,0.7283558175997081,309,0.7278161349091655,219,0.7260518458550966,153,0.7249577030402552,103,0.7237630413006304
45,46,199,0.9371247870062328,223,0.8727118103022834,42,0.8713563667213943,351,0.8644044593822889,341,0.8642484869435675,102,0.863703506999717,349,0.8628656633183598,423,0.8625184113939093,8,0.8616762446049478,520,0.8609182299551672
46,47,512,0.9836840643598115,2,0.9821706860610089,98,0.9791068941771832,287,0.9785033034926811,239,0.9764371650569894,154,0.9747914480287252,71,0.9734290031039537,515,0.9732719467429509,448,0.9713909287871894,48,0.9709926531985029
47,48,448,0.9994835152102777,71,0.9969059552715401,154,0.9952415826891189,180,0.9909784949504061,287,0.9909294558232273,210,0.9896710754972562,261,0.9883136826788145,348,0.9876094236778574,432,0.9875253945585538,171,0.9854984530007824
48,49,211,0.9595727852057874,267,0.8378483318896863,240,0.8334620888128809,44,0.8246942269315154,145,0.8073699883646719,95,0.8007614930083637,398,0.7433933534905086,421,0.7377556656886572,38,0.7353082202172413,445,0.7326061748961218
49,50,473,0.8149939389713731,19,0.7369302855312108,144,0.7288189285438231,495,0.7234096631480874,356,0.7218918683325478,265,0.7204987239033674,280,0.7185679378057284,319,0.7177825258886762,498,0.7121199893585312,8,0.7120154380334575
50,51,136,0.9662472407878278,188,0.9447854061348316,253,0.9445962606536202,67,0.9432595274069374,221,0.9346160250493607,411,0.933456611491243,192,0.9262543548235596,204,0.8714473580376014,256,0.8695036279573805,65,0.8644021929713223
51,52,223,0.958593398299628,25,0.9533842463386087,492,0.9520718142840775,496,0.9431671749714434,72,0.8641635212579266,306,0.8563756103363822,361,0.8535486680769424,424,0.8514249397650047,370,0.8507649150345857,390,0.8504272386316976
52,53,288,0.9808097789090287,181,0.9618463589958843,499,0.9535427576684328,255,0.9467808929589934,205,0.8665152890247263,15,0.8619403834631075,125,0.8540733488933664,22,0.853323554575797,244,0.8500335868982403,126,0.8449123160189825
53,54,448,0.865827335769725,48,0.8653143189931372,71,0.8649059204837026,262,0.8636233483998977,154,0.8632233444793209,287,0.8588640554180675,282,0.8579114185362349,180,0.8576654805971551,261,0.8563108158444446,348,0.8555988542870411
54,55,183,0.9991688684099287,243,0.9915513637726782,276,0.9893420172675325,93,0.9876313886546845,215,0.976032881337779,268,0.9756308159630633,117,0.9754282334040083,16,0.9678647018995978,74,0.9626147991276475,391,0.9617762717007865
55,56,191,0.8477922625092932,375,0.8463611751279063,428,0.8444251988224498,264,0.8414475465028743,510,0.8303098053605074,475,0.8273831961779307,299,0.8261752537150777,259,0.8140111798806686,245,0.8071249747225702,224,0.7472927733649156
56,57,15,0.8611131420092921,125,0.8549102208019657,22,0.8524984081592413,53,0.7490762477443094,518,0.741615499477764,205,0.7405926554525413,162,0.7378779049530249,288,0.7300278427334979,408,0.7279470745902099,244,0.7242943368859037
57,58,130,0.9691695911862768,296,0.9540121270305817,357,0.9420398708122413,97,0.9288141596246144,254,0.9241125369457657,290,0.9224278031259108,411,0.8653480048606592,519,0.8637399784625617,446,0.8634089115203696,149,0.8565569826950172
58,59,6,0.9917110239319207,293,0.9876206053494432,91,0.9736586288888258,84,0.9718459877100902,36,0.9705319498645288,300,0.9695361848503262,506,0.9501157247860126,124,0.9464779957945468,390,0.8711555856572462,96,0.8664703647715707
59,60,64,0.9789109523307332,249,0.9764523885320782,5,0.9636457806857173,138,0.9553334229931223,272,0.8742149996011135,172,0.8637402524419587,491,0.8636809316747635,374,0.8633156909567216,200,0.8619572903145429,209,0.8593804276349847
60,61,346,0.9805484000360665,376,0.97932434009431,451,0.9732874353264157,37,0.9561992259152166,269,0.9547367963894379,340,0.9513799146989137,316,0.8677510787707585,504,0.8659888009951467,510,0.8609875488617209,264,0.8600912970375809
61,62,273,0.8672978480465463,266,0.8542083228059227,259,0.8461871867453692,456,0.7497956629020375,435,0.7468799963196286,109,0.7456844690043396,514,0.7449036059928127,83,0.7418741428465017,437,0.7405438793742043,384,0.7395798078541802
62,63,420,0.9923447197710986,422,0.9669442166585112,101,0.9475281636564498,503,0.9359046138588096,295,0.8744613222289045,487,0.8743736164951611,31,0.8725882962685734,28,0.8724869457649198,379,0.8707484410533404,97,0.8707372783791271
63,64,249,0.9849777623232125,60,0.9789109523307332,5,0.9472842034179491,138,0.9389683068750547,184,0.8656861876627688,491,0.8642572360200413,172,0.8641976456221585,227,0.8636386509990599,315,0.8610403527730657,430,0.8605610920289427
64,65,242,0.9961063919979243,336,0.9846496916587852,210,0.983982139589842,148,0.9814115966832074,48,0.9749767932540743,448,0.9745637013097468,71,0.9725021318929856,171,0.9718329655357384,154,0.9711709428244217,308,0.9691222888346642
65,66,429,0.9561476939632918,151,0.9505135036050447,12,0.8218411729070487,427,0.816357151084532,483,0.8104742573428411,303,0.7368489107340326,182,0.7214718210763922,155,0.7213934364478556,251,0.7181845039326201,319,0.7158990292747984
66,67,188,0.9805568606422459,253,0.9802481741024963,136,0.971591566421126,221,0.9714810212204539,192,0.9661142230161757,51,0.9432595274069374,411,0.921609257326283,420,0.8743727951880449,2,0.8741041086403861,389,0.8729791067025566
67,68,298,0.8618443279049945,317,0.8547965316288728,185,0.8530707512910479,330,0.8524420535332974,355,0.8513556466646179,325,0.8474834797745243,324,0.8353608920976114,246,0.8201624469836648,353,0.8045894134026642,61,0.7467197367999339
68,69,33,0.9452631836049906,12,0.8600469254174103,321,0.8526774621330866,315,0.8521655353689799,322,0.8406040021623319,463,0.8273400433235942,246,0.8265479626012224,493,0.8085549546074614,461,0.8056550290670725,427,0.7410567104431487
69,70,41,0.9523239909448349,445,0.8705651849873182,267,0.8502205400209409,44,0.837606929337215,328,0.8296398384506661,145,0.8199672983419379,481,0.7337511902904243,209,0.7334958305731608,129,0.7313712894401712,497,0.7302003335506844
70,71,154,0.9982933846641107,448,0.9974117457094785,48,0.9969059552715401,287,0.9938718134862645,261,0.9914011553768208,348,0.9906790218688757,432,0.990592860041182,180,0.9892474751007725,512,0.9882054221607097,378,0.9879186978412843
71,72,236,0.9408336624466873,52,0.8641635212579266,306,0.8624118783442094,370,0.8613276017698083,361,0.8596415460650695,469,0.8538881392438877,488,0.8506077852150438,46,0.841765702503723,424,0.8410605554532351,223,0.840085883823141
72,73,312,0.9659049492121757,343,0.8665641470410408,436,0.8600197633375342,463,0.8475673184662325,116,0.8473484821662525,482,0.8449247882943565,43,0.8403252184448647,467,0.8393794076397626,177,0.8313464162235549,493,0.8299332683281184
73,74,117,0.9860904198394862,215,0.985375708701459,391,0.9822409105245805,146,0.9730228549293787,276,0.9727663116418919,394,0.9685933057498806,268,0.9684017974572414,21,0.9663419936136641,40,0.9654526950305875,383,0.9653866173211854
74,75,238,0.9512116761736769,482,0.9461050058744307,140,0.8689094984163435,107,0.8658567515493039,500,0.8648419599626315,208,0.8647345117552865,426,0.8634390627552823,224,0.8601962812468111,179,0.856654921895262,165,0.8555716084019092
75,76,320,0.9894688627015084,438,0.9860774082678536,341,0.8744093486045473,198,0.87387403420777,375,0.8619870820343831,410,0.8607981987896933,486,0.8586980604651194,335,0.8555722133571253,344,0.8511100749556856,224,0.8400172604944792
76,77,238,0.748456327529252,395,0.7370115546666554,301,0.7287757160635838,177,0.7276106895770937,482,0.7237291001988383,56,0.7137263580948134,75,0.7024772061092774,259,0.6736608969892955,74,0.615982673636074,215,0.6137958150112391
77,78,79,0.9982803585292048,166,0.987550936425667,116,0.947252954269483,37,0.8652982633934501,172,0.859262090779539,491,0.8592051055793899,376,0.8579701206171799,322,0.8576700452792296,346,0.856542820565607,121,0.8542232047638147
78,79,78,0.9982803585292048,166,0.9858879155981122,116,0.9459150325629297,37,0.8669065623764147,172,0.8577589577996168,491,0.8577027565523749,376,0.8563701186762998,322,0.8561888142790332,121,0.8557932593372295,346,0.8550770969443262
79,80,272,0.8588332960912057,43,0.8330940294702742,460,0.8174996069820224,436,0.8137199362866594,471,0.8124627600214126,343,0.8086345347703976,358,0.746340540395575,200,0.7459890878098366,284,0.7450222354610101,249,0.7428658273180573
80,81,298,0.7486384668640981,185,0.7407937242718114,68,0.735626089836952,182,0.7305371046367498,307,0.7256898684393305,324,0.7225348049704763,355,0.7137423703096826,127,0.70942007819285,325,0.7093572081741686,246,0.706444359604697
81,82,319,0.8627480695404625,274,0.8435880270831102,213,0.8415188441201903,38,0.8401919096059212,442,0.8343592095485469,337,0.8310716850087083,356,0.825498943315828,219,0.8202879474185037,265,0.8199708623469413,280,0.7367317088192513
82,83,384,0.9855251362710284,516,0.8628266527301788,349,0.8605251362710284,431,0.8551640418561393,419,0.8433095143402239,388,0.83874038152303,406,0.8256782468280968,305,0.8236028643692817,197,0.8230805804959345,270,0.8218406384656972
83,84,293,0.9836977015681103,6,0.9793159665142718,506,0.974174744250457,59,0.9718459877100902,91,0.9640028739323858,300,0.9589152114347612,36,0.9430864158729955,124,0.9215252088159673,331,0.8738993951383546,113,0.8726727178196823
84,85,237,0.8653002348965138,112,0.8510847677196305,430,0.8403672490555838,39,0.8365902670693843,454,0.8359773060326909,414,0.8330784615783591,193,0.8283187547017365,500,0.8218749895444895,59,0.7498471795849124,520,0.7491123042121235
85,86,58,0.8524335984991764,369,0.8453685437396133,130,0.8393316705911464,296,0.8179105900892387,256,0.809475105740059,459,0.8020701602172953,357,0.795635801834266,97,0.7830343161586402,254,0.7781612844409447,290,0.7769493821391265
86,87,383,0.9797806913709348,450,0.9777919161010296,394,0.9729403349888033,21,0.9704301124472523,133,0.9699787931499321,40,0.9694385407706745,34,0.9672960435345543,391,0.9630955841782338,146,0.960254265834139,16,0.9565378612516291
87,88,186,0.8712998822133984,495,0.8712041990123753,321,0.8696985095780873,64,0.8557861996612506,153,0.8543263814205165,227,0.8500790617755367,381,0.848492407721208,343,0.8467653601326207,491,0.8466947102588698,172,0.8466442795250431
88,89,397,0.9858973634021662,309,0.8611410996215964,322,0.8553286779664478,493,0.8538853823866419,463,0.8516312410498198,498,0.8423772698335856,178,0.8317491751662187,317,0.812397760838626,103,0.7406626444661164,288,0.7403945677075567
89,90,423,0.996217806242244,502,0.9913964212592196,390,0.9842756201136648,366,0.9604282334519162,349,0.8708705004257093,102,0.8700406642486354,250,0.8690324499861298,198,0.8665231222677865,341,0.8649278771335247,351,0.8636902107244986
90,91,6,0.9818491886380167,36,0.9778697286027194,59,0.9736586288888258,293,0.9691830716835459,84,0.9640028739323858,124,0.9550325134072275,300,0.9436177001128521,506,0.9404496469284916,390,0.8523180410233198,489,0.8483479465549837
91,92,207,0.9940813909762729,26,0.9892762146860823,217,0.9883323609430104,313,0.9825597646516531,271,0.9809863550874418,230,0.9793469916533384,120,0.9766337868016431,314,0.9762494014324006,514,0.9622969553531195,297,0.9587522775933826
92,93,243,0.9960764056677556,183,0.9884410731030966,55,0.9876313886546845,268,0.9875990986314073,276,0.9815902889844998,16,0.9798519065098936,391,0.9732823788115895,215,0.9710699171323136,117,0.9704450986688873,394,0.9624572211195168
93,94,278,0.7304699419227693,369,0.6104558898925128,95,0.5963147805873366,289,0.5917166117085749,447,0.5762648246118263,505,0.575918295909727,516,0.5678944346073522,520,0.5674679926251154,294,0.5609362673510574,509,0.556315109864191
94,95,145,0.8197684267901848,49,0.8007614930083637,267,0.7995496982741976,240,0.7957215668601452,44,0.7880693399054608,211,0.7622972584570782,41,0.7382472273875432,365,0.6973946661878617,70,0.6971028821226893,441,0.697008009185497
95,96,113,0.978058965440643,425,0.9759134692691149,142,0.9677098743774385,434,0.9648074594533153,508,0.9561688312406996,293,0.8707639907837144,488,0.8683302384560074,435,0.8677681867171032,433,0.8675799418237903,489,0.86668636383785
96,97,290,0.9908397300341942,254,0.9866659196481238,357,0.9835293302378227,296,0.9533250017273733,130,0.9396077315594973,58,0.9288141596246144,368,0.874265866281547,389,0.8741067721418381,2,0.8729817460594067,67,0.872100319789928
97,98,47,0.9791068941771832,2,0.9782653203789211,239,0.9727256583962935,515,0.9696674609032168,131,0.966339733354733,511,0.9662321760513554,378,0.9647072609562191,512,0.963342625011066,404,0.9630552085176486,432,0.962591675508417
98,99,135,0.9959860917474683,351,0.9744124294393957,8,0.9725953797762072,19,0.93903120122798,370,0.924449182305609,248,0.8720499365656175,508,0.8709615268343933,434,0.8694537246094363,142,0.8665083109397486,444,0.8629661483746214
99,100,311,0.9526217781257813,114,0.9469677311384517,163,0.944697147599879,234,0.9402763514875042,263,0.9110383222650116,474,0.8673863777172814,206,0.8652700309404568,333,0.8620433652547921,111,0.8614642414433545,130,0.8581521172486798
100,101,503,0.9862750502683215,422,0.9801690713238311,420,0.954434306740592,63,0.9475281636564498,26,0.8747587900168328,217,0.8742775603574088,345,0.8696676864874022,393,0.8692740087513796,313,0.8683810404855979,271,0.8667738536508354
101,102,424,0.9876708746504984,231,0.9800759822899506,444,0.9701895853858074,361,0.9688067475612834,349,0.8741418127519212,423,0.8737861292514482,90,0.8700406642486354,341,0.8696759842309345,223,0.8659791106282846,410,0.865510029267201
102,103,283,0.9948598674751419,252,0.9495234390582885,280,0.9440471891310261,144,0.9435945043083631,309,0.8704418432307607,105,0.8670525615829577,174,0.8602963838972342,413,0.8591915849756167,38,0.8574167505634324,444,0.8568625699002004
103,104,133,0.86027032050073,87,0.8593332142470644,34,0.8574203711411377,40,0.8564788301942681,383,0.8559889973310268,21,0.8554649011668507,394,0.8529711922092609,146,0.8490291442849625,391,0.8397938688280615,450,0.8379391289329495
104,105,103,0.8670525615829577,413,0.8666052919933647,309,0.8627842101754685,283,0.8622392361516735,127,0.8576110478982502,174,0.8532837941480684,469,0.8451058812762162,139,0.8409074301132535,274,0.8378631843203143,213,0.8357450470311528
105,106,281,0.9765767554177326,139,0.8744870089103978,233,0.8738670813110931,480,0.8647229471768866,508,0.8617195788940354,400,0.8593112655011088,323,0.8580075904215776,228,0.854484980383259,465,0.8539869749163158,434,0.85331329666524
106,107,140,0.9852117457189973,426,0.979531900580284,179,0.9738535423002384,323,0.9679863175707533,417,0.9632347117069207,488,0.9618075899930256,500,0.8739051225186469,208,0.8737891946530842,75,0.8658567515493039,362,0.8611197996618334
107,108,478,0.9788992324001317,47,0.87446317149289,512,0.8591528351882992,2,0.8576688723883613,287,0.8539497289149844,98,0.8535882166542539,239,0.8519106218399781,154,0.8502218636562964,71,0.8488535423002384,515,0.8487317514600167
108,109,170,0.9882799485667657,23,0.9707073885867457,327,0.8678187474443061,435,0.8676721811046819,235,0.866282394252758,322,0.8648106815894688,507,0.8636203283769244,29,0.859672677616421,373,0.8592852430907763,266,0.8579346866933801
109,110,231,0.8576480063294727,492,0.8575165328075196,19,0.8571225279864176,8,0.856727137410163,25,0.8555767925543623,351,0.8541820045106425,241,0.8530212888289229,502,0.8508852945240131,366,0.8495180454917133,223,0.8471290854078571
110,111,474,0.9936937569023234,350,0.9808896577183841,446,0.9771184995227944,519,0.9768415507050644,404,0.9712238099175294,511,0.9581143693736969,131,0.9579797180361278,378,0.956634860030692,432,0.9539741773057149,515,0.9539526693976308
111,112,331,0.8627194883058719,85,0.8510847677196305,433,0.8488306019549762,237,0.8416464308815721,500,0.8367673927245032,414,0.8108063406544561,465,0.8086500226378337,464,0.7884572891891288,121,0.7495042733385167,113,0.7389299673211356
112,113,96,0.978058965440643,425,0.9552748306606279,142,0.9470484630038949,434,0.9446555039690179,508,0.9375331992776698,331,0.8737624260420092,84,0.8726727178196823,489,0.860401680679518,433,0.859562655672907,488,0.8588679516594548
113,114,163,0.9762380797716796,234,0.9722192437392883,100,0.9469677311384517,263,0.9456396769896371,311,0.9038973654444187,290,0.874786804175437,141,0.8740797300142382,194,0.8739444031163058,379,0.8739405154187132,28,0.8721813796294631
114,115,118,0.9751128937437971,120,0.8731631852280082,207,0.8582762789823801,92,0.8531495192876546,26,0.8428435941729011,217,0.8420647296938955,167,0.8379032029834415,313,0.8373012054339337,271,0.8360028339124059,230,0.8331933387969253
115,116,78,0.947252954269483,79,0.9459150325629297,166,0.9422307790025503,463,0.8747416962310177,312,0.8644706873139614,381,0.8599037754046415,340,0.8595026212434509,493,0.855924657194805,464,0.8555822462323498,184,0.8541637320308242
116,117,215,0.9992519168935838,74,0.9860904198394862,391,0.9850467299845034,268,0.9818745516137954,146,0.9766116414039043,183,0.9761004556637906,55,0.9754282334040083,16,0.9729446025964064,394,0.9720079445123917,93,0.9704450986688873
117,118,115,0.9751128937437971,26,0.8666210782905732,207,0.8664707768472018,217,0.8657233240532916,167,0.8609265611522016,92,0.8605614429854999,313,0.8602326716945726,271,0.8587361102690141,230,0.8567698013665124,314,0.8542305179070236
118,119,316,0.9488822871254581,160,0.9320282062452594,416,0.871884221818801,269,0.8630783415670179,178,0.8618014989430638,37,0.858128016021018,158,0.8401367611428024,191,0.8362021016579573,346,0.8350090503050881,185,0.8346192380252513
119,120,207,0.9816852112328509,92,0.9766337868016431,26,0.9663568479726755,217,0.9655894285319131,313,0.960895901965771,271,0.9596166093881653,230,0.9567259441315916,314,0.9557651330852395,379,0.9549558510244293,437,0.9509558177897215
120,121,358,0.9727642134428289,172,0.9650519681338765,491,0.9650006556790641,227,0.9627056222824351,184,0.9489268923242181,186,0.9450540187617407,381,0.9186623034965715,13,0.8722808623046852,252,0.8654335877961461,331,0.862239415416797
