,Transaction ID,1,1-prox,2,2-prox,3,3-prox,4,4-prox,5,5-prox
61,62,266,0.8469852332661043,273,0.8204949643244592,259,0.8140624998943953,26,0.7138700144951895,230,0.7103903948517902
62,63,420,0.9763486302105744,422,0.9620329352279511,101,0.9467045241871583,503,0.9336279111692674,389,0.8613600895418994
63,64,60,0.9773258468597039,249,0.9457228930592877,5,0.9439152848002303,138,0.9387036043994061,321,0.8592408793968529
64,65,242,0.9931971007938822,148,0.9756008969172427,48,0.97369795339585,71,0.9723172353649934,171,0.9662224659020022
65,66,151,0.9484179821492429,429,0.9456558141779055,427,0.8134084106399165,483,0.8086469041570445,12,0.717206953849387
66,67,188,0.9650992231262865,253,0.9468668460525149,221,0.9361854091631243,136,0.9327710841647682,51,0.929326631545287
67,68,317,0.8531687686794794,325,0.8463547916628387,355,0.8454754437168599,298,0.8448390280636955,330,0.829885527969619
68,69,33,0.9438833686188295,322,0.8311706559603056,315,0.8262671122265121,463,0.8231633597067551,246,0.8186723142357937
69,70,41,0.9327355389756687,445,0.8678843831767505,267,0.8497437033940587,44,0.837606929337215,328,0.827511609635031
70,71,48,0.9936043913672099,180,0.9855559558281008,348,0.9841464327507579,515,0.9819100985863216,239,0.9786306929563561
71,72,236,0.9383369342121284,306,0.8622872675766262,361,0.8581470016466713,488,0.8490457363548722,370,0.8486242703918804
72,73,312,0.9515945611971499,436,0.8597685867191475,43,0.8366911412794781,467,0.834378221285893,463,0.8329644569890768
73,74,276,0.9695084251751729,40,0.9587441798408174,117,0.9559810714173028,93,0.9517253414943102,55,0.9503101201705139
74,75,238,0.9336046804537041,165,0.8552785887483723,140,0.8492685661574977,224,0.8407843682512464,208,0.8364898301923518
75,76,438,0.9725775483882138,341,0.863346182212474,320,0.8458078676548145,486,0.8414142571448076,198,0.8406321613768142
76,77,238,0.7425671516807553,177,0.7210403705816825,56,0.7085929371689133,75,0.6854406724334114,259,0.6709694970008945
77,78,79,0.9645669996774446,166,0.8732609791731736,37,0.8605453492353343,346,0.8562304777483153,322,0.8496571752356936
78,79,78,0.9645669996774446,121,0.8505135090345316,166,0.8488569119400109,172,0.8458587691362945,37,0.8404044112993889
79,80,43,0.83235396676503,436,0.8080510092286965,460,0.7899599330544782,272,0.7416229434507722,358,0.7384476834253026
80,81,68,0.733644174603265,298,0.7289607008336341,307,0.7199424579164482,182,0.7169296847124846,325,0.7091340532366073
81,82,319,0.8401337364657622,274,0.8295840290846036,38,0.8257119675989908,442,0.8256698447099847,213,0.8248131665342537
82,83,384,0.9610009947412381,516,0.8628266527301788,419,0.8406656962538797,349,0.8388945093388122,388,0.838185310421564
83,84,293,0.9765422950163992,506,0.9719788873379416,6,0.9693900704576219,91,0.9597192391714999,300,0.947052054303243
84,85,112,0.8461670486461929,430,0.8321771451154936,39,0.8280541995548963,414,0.8205811863169988,454,0.8025761673534924
85,86,369,0.8388170793616634,130,0.8347466688078049,459,0.801561847229693,296,0.7941712227472242,256,0.792531651987548
86,87,450,0.9773530806638426,40,0.9614091160724239,133,0.9551423180163279,21,0.9551126993589514,368,0.9522373955582415
87,88,321,0.8628519826281135,495,0.8561475254973195,153,0.8541988795911286,64,0.8517705175595953,172,0.8465998745691052
88,89,397,0.9699779774848115,463,0.8334432260611463,493,0.8288492581246332,322,0.8264889497568335,178,0.8230448517657774
89,90,390,0.9828194826034041,423,0.9750942152886162,502,0.964788791946632,366,0.958401159340998,341,0.8621099757858715
90,91,6,0.9650514960911476,84,0.9597192391714999,293,0.9472796417172524,36,0.9468087090131543,124,0.945186875423612
91,92,207,0.9818619678277378,217,0.9752282874764908,120,0.9718600099394517,313,0.9683893533413765,314,0.9675450488010243
92,93,276,0.9698854110648811,243,0.9626249110390905,40,0.9564615828623806,74,0.9517253414943102,55,0.9496205763229525
93,94,278,0.7180185369609022,369,0.6070676018031912,289,0.5891122282980681,505,0.575081384107999,95,0.5648147670571607
94,95,145,0.8099815762505067,267,0.7899430435466988,44,0.7802732022224216,240,0.7789552065447012,49,0.7647208062160182
95,96,113,0.9764203256321184,425,0.9699917867034051,142,0.9646980183976247,434,0.957290704038585,435,0.8668912245049691
96,97,290,0.9515717977729584,357,0.9513581001442655,296,0.9441741288884786,254,0.9348033900460866,130,0.9035215166696169
97,98,2,0.9656281267462413,378,0.9625730650086926,261,0.961145909888656,239,0.9609460595401637,515,0.9575796738173483
98,99,135,0.9866963767140501,8,0.9500826843779231,19,0.9249499160696028,370,0.9221114544190854,142,0.8588243852586552
99,100,163,0.9121278843457665,311,0.8284599691370926,58,0.8247177134427656,411,0.8244354208053898,519,0.817350313704631
100,101,503,0.9835262851055444,422,0.967452159280189,63,0.9467045241871583,420,0.9409052008866787,494,0.8613435420127347
101,102,424,0.9680107367467345,444,0.96147422448523,231,0.9609092797336042,361,0.9530483714736411,349,0.869300863339604
102,103,283,0.9850703583992322,252,0.9350207186469139,144,0.9345900049681106,280,0.9256314382096482,105,0.8629740673847415
103,104,21,0.8549001279038688,87,0.8476216405291385,450,0.8339997714415486,40,0.8304950634228279,133,0.828701121162971
104,105,103,0.8629740673847415,413,0.8594734341449008,283,0.8576028390380059,174,0.8440290111463209,469,0.8335174112786619
105,106,281,0.9694448560804408,323,0.8576620183957547,465,0.8539202489467355,179,0.851435619891659,139,0.8507749553964188
106,107,179,0.9693441750336318,323,0.9638964420583565,417,0.9611779906599914,140,0.949426184814628,488,0.9417305561513833
107,108,478,0.971552506401313,47,0.8639666389342223,239,0.8515019942697266,2,0.8507941586305039,71,0.8488037577437709
108,109,29,0.8680446050131159,23,0.8616955997271167,170,0.8517692357688653,464,0.8404907789028808,327,0.7622533234290001
109,110,502,0.839318161068048,25,0.8363714601683085,349,0.8311612252305474,102,0.8291846748713658,492,0.8283806908117698
110,111,474,0.9926945509894154,404,0.9473257647618415,131,0.9372590746432362,446,0.9357334723432484,350,0.933539835603275
111,112,85,0.8461670486461929,331,0.8439322586294873,433,0.8363846442275934,414,0.8106967616109154,465,0.8080894691365552
112,113,96,0.9764203256321184,425,0.9501665804612623,142,0.9438963014720455,434,0.9386326599870651,84,0.8654835505222382
113,114,234,0.93826660664486,263,0.9326360287708233,311,0.8891172685626083,379,0.8674707509876978,31,0.8649655221236361
114,115,118,0.9676058161249846,297,0.8295493634266482,32,0.814048924320662,120,0.7562024138874004,92,0.7537914061518793
115,116,184,0.8622108889433238,257,0.8549462792470623,78,0.8410122345371603,166,0.8342340914711498,79,0.831307363806176
116,117,183,0.9756999109966973,55,0.9744866733070876,146,0.9704554774063627,21,0.9697934946464928,243,0.9647754152564207
