,Transaction ID,1,1-prox,2,2-prox,3,3-prox,4,4-prox,5,5-prox
104,105,273,0.9094207957524736,42,0.9081352837158004,21,0.8544417759208784,11,0.852973587398175,13,0.8307667655372838
105,106,191,0.9762231467432134,59,0.9725782964096721,125,0.9661674909536923,97,0.9610516981884734,87,0.9594148873739126
106,107,177,0.9834548411165267,164,0.9767882804971906,10,0.9734981138710038,23,0.9530347529628788,166,0.9370886883826999
107,108,76,0.7928972124983216,165,0.7160460671986486,78,0.7117005953230693,167,0.7065268723257052,246,0.7012491520662509
108,109,60,0.9789968042731991,121,0.9558619329210007,202,0.8604417201678347,120,0.8559318641455664,26,0.8543342750755507
109,110,211,0.8341068420924453,35,0.7267848685706271,89,0.7215099289514932,11,0.7184019518364938,81,0.7168514424225321
110,111,82,0.8346201841635396,211,0.731154099740271,89,0.72811721397504,251,0.728033473281675,253,0.7224549473203485
111,112,238,0.9639508024540018,228,0.9476457630220416,176,0.9434741265258878,244,0.942985446241854,232,0.9047623733136853
112,113,62,0.9460348932564231,187,0.9236116898548015,150,0.9124113387465249,139,0.9100570085191071,38,0.8444790056485316
113,114,156,0.7289018987519396,137,0.7041532012585461,233,0.6891618744340057,283,0.6888731596403562,34,0.6856192251329758
114,115,254,0.9459525957291982,202,0.840184738430742,109,0.8383137514347968,47,0.837079849803791,132,0.8334946382218507
115,116,4,0.948368411660957,168,0.9370744448072821,163,0.9283100448986928,198,0.9280056893470796,149,0.8977021741388401
116,117,278,0.8663764315675561,81,0.8559152903991085,80,0.8534655016294266,132,0.8511241191345832,214,0.8510568110851711
117,118,98,0.8504234799213033,80,0.8439996505796614,132,0.8382805005295941,214,0.836010488374812,192,0.8350735035590349
118,119,155,0.854630309233259,123,0.8432723307683019,179,0.8389940919238887,140,0.8304462191297401,280,0.8255530815790054
119,120,128,0.9698145704890286,109,0.8559318641455664,60,0.8420496375469542,197,0.84086042398326,148,0.8375193256844634
120,121,109,0.9558619329210007,60,0.9384159347238601,231,0.8556259065088963,50,0.8547658045964919,8,0.8436420531690869
121,122,169,0.8328602561670029,131,0.818986196898436,243,0.8178498032421387,56,0.8160669804990569,252,0.7988455125855549
122,123,179,0.968630127322311,36,0.8641186182295402,188,0.8454330516023136,119,0.8432723307683019,231,0.8391983509098365
123,124,13,0.7909082279924216,25,0.7381804950706797,103,0.7335333345449158,73,0.7317200766157571,273,0.7274251809665035
124,125,59,0.9823250382607417,97,0.9746573854785228,191,0.9671240507336611,256,0.9668108586528584,106,0.9661674909536923
125,126,75,0.9808912488651007,31,0.9570980563087612,83,0.8661900111648015,85,0.8596151297134195,259,0.8575906265445339
126,127,18,0.9830354611794112,160,0.8483185761386141,243,0.8424268515006935,236,0.8279439623701927,194,0.8254111148216112
127,128,120,0.9698145704890286,60,0.8628524914942641,109,0.8476806818426972,197,0.8464229683714168,148,0.840911299699591
128,129,54,0.8502554517568777,69,0.8400314825230902,177,0.7374930830836893,61,0.734298854099983,164,0.7337214508848208
129,130,249,0.7839010620550392,230,0.7053862991663887,187,0.6990327537337389,170,0.6981790766914326,17,0.6969606679595225
130,131,169,0.9688964498915191,53,0.9236679090137553,252,0.9195223265775304,253,0.8615614904023401,243,0.8441354862033138
131,132,190,0.9538688527358083,80,0.8648179073104922,92,0.8598285373282288,81,0.8565685423484022,254,0.8554969776995809
132,133,35,0.8342281179401603,147,0.7396343165842171,162,0.7277160342028468,254,0.7253907462409521,132,0.7247534487909248
133,134,96,0.859205386629844,193,0.8462886185436027,214,0.8446401895392683,192,0.8413721789063717,276,0.8401062872981864
134,135,285,0.8588344590800295,281,0.8587626431168103,272,0.857632518575094,266,0.8566457546388038,208,0.8558572494957751
135,136,222,0.9866092615487633,286,0.9828739010153881,153,0.9812777885891,229,0.9774393901969903,87,0.9770756625072665
136,137,165,0.9293237045011411,283,0.8549811112652589,233,0.8523712420280818,34,0.8369768867200771,156,0.8285230762748149
137,138,257,0.9659988323420727,142,0.955517425188472,58,0.951040952933955,279,0.9488337401037237,255,0.9470725350698409
138,139,62,0.9328669004709796,187,0.9210569548979561,150,0.9195281288802412,113,0.9100570085191071,286,0.8320500733457371
139,140,204,0.9229453114786855,119,0.8304462191297401,179,0.8111518140328595,123,0.8077864652077258,280,0.8060506323308018
140,141,151,0.980722923395918,224,0.975309512689099,104,0.9653310044496947,210,0.9636883470695222,85,0.962139098883836
141,142,257,0.9757263853349005,279,0.9607952215189085,138,0.955517425188472,15,0.9480634944255761,267,0.936265719394978
142,143,242,0.9872247817336565,197,0.9614198868174231,148,0.9465890593327692,204,0.8450826127071411,250,0.8349292765247025
143,144,218,0.8427421996475535,2,0.8188225505901255,122,0.7874245740890038,146,0.7279079822470028,56,0.7014603710176939
144,145,225,0.989325517531118,72,0.986717384899604,40,0.9780519867973859,157,0.9726196614641851,227,0.9679169480481942
145,146,144,0.7279079822470028,174,0.7198423598058282,71,0.7130357589353172,46,0.702959722202603,194,0.6315299466296762
146,147,52,0.8505310525744352,162,0.843416489329492,35,0.8407492649396406,278,0.8404396351574563,55,0.8243498401498999
147,148,197,0.9672969715341113,143,0.9465890593327692,242,0.9438830572633454,250,0.846558232989244,60,0.8438380000338065
148,149,4,0.9272380359043497,163,0.9207799728604276,116,0.8977021741388401,168,0.8970441618352809,198,0.8952433208015039
149,150,187,0.9794181711287698,139,0.9195281288802412,62,0.9149198116509196,113,0.9124113387465249,263,0.8668640669043887
150,151,141,0.980722923395918,210,0.9784373905186664,224,0.9598956037376711,104,0.9597612734033318,85,0.9576152988297087
151,152,166,0.8658386074269329,23,0.8583455357422185,186,0.8530136120969732,98,0.839617669675264,10,0.8383949028721129
152,153,87,0.9934593895277903,222,0.9875982511981944,136,0.9812777885891,286,0.9776014630706139,65,0.9765990505117669
153,154,194,0.7233421868311067,127,0.7148987338619229,160,0.7141797054581975,18,0.7087986158125317,245,0.6840083981646343
154,155,202,0.9399698463376995,200,0.915332480173606,28,0.9146414168062165,216,0.9125262146575177,119,0.854630309233259
155,156,240,0.9209417277822505,137,0.8285230762748149,283,0.8146814871935445,233,0.8120841846734366,34,0.806204807331989
156,157,227,0.9913984045871453,72,0.9756854425765172,145,0.9726196614641851,225,0.9714634325885709,40,0.9586972894253604
157,158,170,0.8645735319728687,230,0.8579414991942761,168,0.8549412495504802,4,0.8534674822112256,198,0.8493015878953013
158,159,212,0.8803461866613839,94,0.8305885216029258,26,0.8217082901626239,288,0.8164418974034934,28,0.8162986263845367
159,160,245,0.9439060376723877,127,0.8483185761386141,131,0.8385046378972231,169,0.8372110414864501,194,0.8363287164847355
160,161,205,0.5625054664708495,35,0.48358711273402794,193,0.4809724075075352,276,0.47596157783586734,49,0.47312464785592834
161,162,147,0.843416489329492,55,0.8294334186114131,35,0.8166344290659561,25,0.8028957916717903,52,0.7320967381963444
162,163,4,0.959534912612444,198,0.9410415090514143,168,0.9390337305099878,116,0.9283100448986928,149,0.9207799728604276
163,164,10,0.9922945961648907,177,0.9908050693760168,107,0.9767882804971906,23,0.9705637505216225,166,0.954845730952079
164,165,137,0.9293237045011411,78,0.836695305527421,167,0.8296496225325856,246,0.8294259258822279,233,0.8095757054448918
165,166,186,0.9844049388642868,23,0.9798118256153385,180,0.9669287208183543,10,0.9575397000987818,37,0.9571025593785971
166,167,78,0.9677977605105329,246,0.9630847831494268,34,0.9433737149503225,165,0.8296496225325856,233,0.8126479725216766
167,168,4,0.9586445938433469,198,0.9491914053297963,163,0.9390337305099878,116,0.9370744448072821,149,0.8970441618352809
168,169,131,0.9688964498915191,53,0.9384249504191695,252,0.9177054986491366,253,0.8537229646248075,243,0.8412941857843294
